DateTime,AQI
2021-08-07,40.0
2021-08-08,54.208333333333336
2021-08-09,71.08695652173913
2021-08-10,73.45833333333333
2021-08-11,77.70833333333333
2021-08-12,47.541666666666664
2021-08-13,41.708333333333336
2021-08-14,49.458333333333336
2021-08-15,53.041666666666664
2021-08-16,58.25
2021-08-17,69.875
2021-08-18,41.083333333333336
2021-08-19,31.208333333333332
2021-08-20,50.625
2021-08-21,54.708333333333336
2021-08-22,46.25
2021-08-23,62.130434782608695
2021-08-24,64.625
2021-08-25,40.458333333333336
2021-08-26,46.791666666666664
2021-08-27,47.458333333333336
2021-08-28,42.166666666666664
2021-08-29,35.375
2021-08-30,40.125
2021-08-31,41.083333333333336
2021-09-01,46.291666666666664
2021-09-02,44.294117647058826
2021-09-03,55.25
2021-09-04,56.75
2021-09-05,51.666666666666664
2021-09-06,45.6
2021-09-07,53.666666666666664
2021-09-08,59.302083333333336
2021-09-09,56.06250000000001
2021-09-10,61.65489130434783
2021-09-11,64.97916666666666
2021-09-12,65.90625
2021-09-13,58.95833333333333
2021-09-14,63.3
2021-09-15,55.583333333333336
2021-09-16,66.45833333333333
2021-09-17,70.0
2021-09-18,39.625
2021-09-19,52.916666666666664
2021-09-20,44.25
2021-09-21,40.0
2021-09-22,53.875
2021-09-23,46.791666666666664
2021-09-24,57.541666666666664
2021-09-25,55.791666666666664
2021-09-26,67.66666666666667
2021-09-27,80.625
2021-09-28,68.54166666666667
2021-09-29,55.375
2021-09-30,66.16666666666667
2021-10-01,35.416666666666664
2021-10-02,57.791666666666664
2021-10-03,61.583333333333336
2021-10-04,52.833333333333336
2021-10-05,52.75
2021-10-06,50.5
2021-10-07,41.708333333333336
2021-10-08,24.75
2021-10-09,23.916666666666668
2021-10-10,48.583333333333336
2021-10-11,52.5
2021-10-12,64.08333333333333
2021-10-13,72.45
2021-10-14,69.5
2021-10-15,59.833333333333336
2021-10-16,95.0
2021-10-17,97.04166666666667
2021-10-18,135.79166666666666
2021-10-19,125.29166666666667
2021-10-20,149.83333333333334
2021-10-21,78.625
2021-10-22,114.66666666666667
2021-10-23,101.16666666666667
2021-10-24,50.875
2021-10-25,96.125
2021-10-26,147.45833333333334
2021-10-27,161.54166666666666
2021-10-28,146.66666666666666
2021-10-29,172.95833333333334
2021-10-30,186.875
2021-10-31,171.24
2021-11-01,124.95833333333333
2021-11-02,61.08695652173913
2021-11-03,40.083333333333336
2021-11-04,31.208333333333332
2021-11-05,55.54545454545455
2021-11-06,59.833333333333336
2021-11-07,138.66666666666666
2021-11-08,121.3913043478261
2021-11-09,90.91304347826087
2021-11-10,141.8695652173913
2021-11-11,194.5
2021-11-12,163.70833333333334
2021-11-13,167.5
2021-11-14,192.33333333333334
2021-11-15,138.91666666666666
2021-11-16,138.70833333333334
2021-11-17,146.83333333333334
2021-11-18,140.25
2021-11-19,128.29166666666666
2021-11-20,170.70833333333334
2021-11-21,184.54166666666666
2021-11-22,260.30434782608694
2021-11-23,91.625
2021-11-24,62.375
2021-11-25,156.70833333333334
2021-11-26,57.5
2021-11-27,33.0
2021-11-28,24.782608695652176
2021-11-29,72.875
2021-11-30,87.95833333333333
2021-12-01,91.0
2021-12-02,32.208333333333336
2021-12-03,81.70833333333333
2021-12-04,133.95833333333334
2021-12-05,128.45833333333334
2021-12-06,113.95833333333333
2021-12-07,74.91666666666667
2021-12-08,140.34782608695653
2021-12-09,71.75
2021-12-10,123.58333333333333
2021-12-11,71.95833333333333
2021-12-12,53.916666666666664
2021-12-13,98.58333333333333
2021-12-14,139.79166666666666
2021-12-15,174.91666666666666
2021-12-16,161.79166666666666
2021-12-17,103.75
2021-12-18,75.95833333333333
2021-12-19,173.41666666666666
2021-12-20,184.25
2021-12-21,83.34782608695652
2021-12-22,134.83333333333334
2021-12-23,184.30434782608697
2021-12-24,108.45833333333333
2021-12-25,22.458333333333332
2021-12-26,47.375
2021-12-27,104.83333333333333
2021-12-28,166.58333333333334
2021-12-29,167.70833333333334
2021-12-30,128.25
2021-12-31,155.0
2022-01-01,206.29166666666666
2022-01-02,239.5
2022-01-03,182.83333333333334
2022-01-04,132.69565217391303
2022-01-05,25.916666666666668
2022-01-06,72.66666666666667
2022-01-07,140.54166666666666
2022-01-08,161.16666666666666
2022-01-09,147.33333333333334
2022-01-10,111.0
2022-01-11,90.83333333333333
2022-01-12,78.33333333333333
2022-01-13,115.45833333333333
2022-01-14,207.875
2022-01-15,293.375
2022-01-16,234.04166666666666
2022-01-17,307.125
2022-01-18,125.3913043478261
2022-01-19,149.95833333333334
2022-01-20,167.79166666666666
2022-01-21,82.625
2022-01-22,141.41666666666666
2022-01-23,101.33333333333333
2022-01-24,73.83333333333333
2022-01-25,139.33333333333334
2022-01-26,244.0
2022-01-27,234.91666666666666
2022-01-28,255.29166666666666
2022-01-29,120.95833333333333
2022-01-30,166.54166666666666
2022-01-31,204.04347826086956
2022-02-01,77.29166666666667
2022-02-02,128.91666666666666
2022-02-03,67.16666666666667
2022-02-04,122.04166666666667
2022-02-05,199.0
2022-02-06,149.54166666666666
2022-02-07,62.375
2022-02-08,64.20833333333333
2022-02-09,157.08333333333334
2022-02-10,172.33333333333334
2022-02-11,140.33333333333334
2022-02-12,58.0
2022-02-13,107.5
2022-02-14,122.85
2022-02-15,96.0
2022-02-16,78.20833333333333
2022-02-17,109.5
2022-02-18,72.83333333333333
2022-02-19,105.20833333333333
2022-02-20,96.58333333333333
2022-02-21,115.95833333333333
2022-02-22,53.333333333333336
2022-02-23,71.875
2022-02-24,102.04166666666667
2022-02-25,97.20833333333333
2022-02-26,65.04166666666667
2022-02-27,71.375
2022-02-28,64.375
2022-03-01,70.29166666666667
2022-03-02,99.76190476190476
2022-03-03,94.5
2022-03-04,110.125
2022-03-05,91.29166666666667
2022-03-06,96.70833333333333
2022-03-07,105.83333333333333
2022-03-08,84.58333333333333
2022-03-09,97.91666666666667
2022-03-10,97.20833333333333
2022-03-11,75.16666666666667
2022-03-12,82.70833333333333
2022-03-13,84.75
2022-03-14,110.56521739130434
2022-03-15,120.04166666666667
2022-03-16,98.08333333333333
2022-03-17,85.70833333333333
2022-03-18,66.58333333333333
2022-03-19,61.916666666666664
2022-03-20,50.75
2022-03-21,84.16666666666667
2022-03-22,119.54166666666667
2022-03-23,125.875
2022-03-24,114.41666666666667
2022-03-25,100.95833333333333
2022-03-26,98.83333333333333
2022-03-27,102.04347826086956
2022-03-28,118.29166666666667
2022-03-29,126.3913043478261
2022-03-30,81.58333333333333
2022-03-31,24.791666666666668
2022-04-01,24.958333333333332
2022-04-02,20.958333333333332
2022-04-03,51.583333333333336
2022-04-04,79.75
2022-04-05,61.125
2022-04-06,61.208333333333336
2022-04-07,47.916666666666664
2022-04-08,53.0
2022-04-09,35.291666666666664
2022-04-10,55.708333333333336
2022-04-11,85.3913043478261
2022-04-12,72.5
2022-04-13,68.16666666666667
2022-04-14,62.291666666666664
2022-04-15,70.375
2022-04-16,58.458333333333336
2022-04-17,43.041666666666664
2022-04-18,36.083333333333336
2022-04-19,63.5
2022-04-20,52.041666666666664
2022-04-21,92.41666666666667
2022-04-22,48.541666666666664
2022-04-23,41.083333333333336
2022-04-24,44.875
2022-04-25,19.695652173913043
2022-04-26,39.958333333333336
2022-04-27,46.208333333333336
2022-04-28,46.541666666666664
2022-04-29,61.21739130434783
